,ID,START_DATE,END_DATE,TIMER_total,SYMBOL,EVALUATION_01,EVALUATION_02,EVALUATION_index,SATISFACTION,TRUST,OUTAGE_q01,OUTAGE_q02,OUTAGE_q03,OUTAGE_01,OUTAGE_02,OUTAGE_03,OUTAGE_long,AREA,CITY,CITY_short,GOV_EVALUATION,GOV_SATISFACTION,GOV_TRUST,GOV_ATTITUDES,INTEREST,GENDER,AGE,EDUCATION,INCOME,HOUSE,IDEOLOGY,IEC_ATTITUDES_first,IEC_ATTITUDES_second,IEC_ATTITUDES_third,IEC_ATTITUDES_fourth,MEKOROT_recognize,IROADS_recognize,EAPC_recognize,NTA_recognize,IEC_symbol_recognize,IEC_work,IEC_work_relative,IEC_work_01,IEC_debt,SYMBOL_not_recognize,TIMER_total_filter,IMC,MISSING,GUESS_filter
663,663,15/12/2015 10:44,15/12/2015 10:53,9,0,4,7,5.5,7,3,3,1,3,1,0.5,0.666666667,0,OTHER,OTHER,OTHER,0.333333333,0.333333333,0.333333333,0.333333333,0.75,0,44,0.857142857,1,1,0.7,TRUST,SATISFACTION,EVALUATION_02,EVALUATION_01,1,1,1,0,0,0,0,0,0,0,0,1,0,0
664,664,15/12/2015 10:32,15/12/2015 10:55,23,2,6,7,6.5,7,6,1,0,2,0,0,0.166666667,0,OTHER,OTHER,OTHER,0.5,0.333333333,0.5,0.444444444,0.75,1,30,0.857142857,0.25,1,0.5,EVALUATION_02,SATISFACTION,TRUST,EVALUATION_01,0,1,0,0,1,0,0,0,0,0,0,0,0,0
665,665,15/12/2015 10:52,15/12/2015 10:57,5,1,5,4,4.5,5,5,1,0,3,0,0,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0.5,0.333333333,0.333333333,0.388888889,0.75,1,30,0.857142857,0.25,1,0.9,SATISFACTION,EVALUATION_02,TRUST,EVALUATION_01,1,1,0,0,0,0,0,0,0,0,0,1,0,0
666,666,15/12/2015 10:52,15/12/2015 10:58,6,0,8,4,6,4,8,3,3,3,1,1,0.833333333,1,SHFELA,RISHON LEZION,RLZ,0.5,0.333333333,0.5,0.444444444,0.75,0,37,0.857142857,0,0,0.6,SATISFACTION,EVALUATION_02,EVALUATION_01,TRUST,1,1,1,0,0,0,0,0,0,0,0,0,0,0
667,667,15/12/2015 10:52,15/12/2015 10:59,7,2,3,5,4,3,5,2,1,2,1,0.5,0.333333333,0,SHARON,HERZELIA,HZL,0.333333333,0.5,0.5,0.444444444,0.5,1,23,0.285714286,0.5,0,0.2,SATISFACTION,TRUST,EVALUATION_01,EVALUATION_02,1,1,0,0,1,0,0,0,0,0,0,1,0,0
668,668,15/12/2015 11:01,15/12/2015 11:07,6,2,3,2,2.5,7,2,2,1,2,1,0.5,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.166666667,0.166666667,0.166666667,0,0,31,0.857142857,0.25,1,0.4,EVALUATION_02,TRUST,EVALUATION_01,SATISFACTION,1,1,0,0,1,0,0,0,0,0,0,1,0,0
669,669,15/12/2015 11:07,15/12/2015 11:12,5,1,6,5,5.5,5,5,1,0,1,0,0,0,0,SHFELA,NES TZIONA,NTZ,0.166666667,0.166666667,0,0.111111111,0,1,54,1,0.75,1,0.3,TRUST,EVALUATION_01,EVALUATION_02,SATISFACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,670,15/12/2015 11:03,15/12/2015 11:17,14,0,3,4,3.5,4,5,2,2,3,1,1,0.666666667,0,SHFELA,RISHON LEZION,RLZ,0.5,0.166666667,0.333333333,0.333333333,0,1,33,0.857142857,0,0,0.4,EVALUATION_01,EVALUATION_02,SATISFACTION,TRUST,1,0,0,0,0,0,0,0,0,0,0,1,0,0
671,671,15/12/2015 11:11,15/12/2015 11:17,6,2,6,5,5.5,5,6,1,0,3,0,0,0.333333333,0,SHFELA,NES TZIONA,NTZ,0.166666667,0.333333333,0.333333333,0.277777778,0,1,34,0.857142857,0.75,1,0.7,EVALUATION_02,SATISFACTION,EVALUATION_01,TRUST,0,1,0,0,1,0,0,0,0,0,0,1,0,0
672,672,15/12/2015 11:14,15/12/2015 11:18,4,1,8,9,8.5,8,8,3,1,2,1,0.5,0.5,0,SHFELA,RISHON LEZION,RLZ,0.833333333,0.833333333,0.833333333,0.833333333,0.75,1,29,1,0.5,0,0.7,EVALUATION_01,TRUST,SATISFACTION,EVALUATION_02,1,1,0,0,0,0,0,0,0,0,0,1,0,0
673,673,15/12/2015 11:07,15/12/2015 11:19,12,0,7,7,7,7,7,1,0,2,0,0,0.166666667,0,SHFELA,MODIIN,MDN,0.166666667,0.333333333,0,0.166666667,0.75,0,40,0.571428571,0.75,1,0.4,TRUST,SATISFACTION,EVALUATION_01,EVALUATION_02,1,1,1,0,0,0,0,0,0,0,0,0,0,0
674,674,15/12/2015 11:20,15/12/2015 11:25,5,0,4,3,3.5,7,2,2,1,1,1,0.5,0.166666667,0,SHARON,HOD HASHARON,HDS,0.166666667,0.166666667,0,0.111111111,1,0,59,1,0.75,1,0.5,EVALUATION_01,TRUST,SATISFACTION,EVALUATION_02,1,1,0,0,0,0,0,0,0,0,0,0,0,0
675,675,15/12/2015 11:27,15/12/2015 11:30,3,2,4,4,4,4,3,1,0,1,0,0,0,0,SHARON,HOD HASHARON,HDS,0.166666667,0.333333333,0.333333333,0.277777778,0.75,0,59,1,0.75,1,0.6,EVALUATION_02,EVALUATION_01,SATISFACTION,TRUST,1,1,0,0,1,0,0,0,0,0,0,0,0,0
676,676,15/12/2015 11:33,15/12/2015 11:37,4,2,2,2,2,3,4,3,2,1,1,1,0.5,0,SHARON,RAMAT HASHARON,RSR,0.166666667,0,0.166666667,0.111111111,0,1,21,0.428571429,0.75,0,0.3,SATISFACTION,EVALUATION_02,TRUST,EVALUATION_01,0,0,0,0,1,0,0,0,0,0,0,0,0,0
677,677,15/12/2015 11:29,15/12/2015 11:40,11,0,4,3,3.5,3,4,3,2,3,1,1,0.833333333,0,SHFELA,RISHON LEZION,RLZ,0,0,0,0,0.75,0,44,0.285714286,0,1,0.5,EVALUATION_02,EVALUATION_01,SATISFACTION,TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,678,15/12/2015 11:04,15/12/2015 11:42,38,2,4,4,4,4,3,3,2,3,1,1,0.833333333,0,SHARON,HERZELIA,HZL,0.166666667,0.166666667,0.166666667,0.166666667,1,1,35,1,0.75,1,0.3,SATISFACTION,EVALUATION_02,EVALUATION_01,TRUST,1,0,0,0,1,0,0,0,0,0,1,1,0,0
679,679,15/12/2015 11:35,15/12/2015 11:43,8,0,2,1,1.5,2,2,3,2,3,1,1,0.833333333,0,SHFELA,MODIIN,MDN,0.5,0.666666667,0.5,0.555555556,0.75,1,30,0.571428571,0.25,1,0.5,EVALUATION_01,TRUST,EVALUATION_02,SATISFACTION,1,1,0,0,0,0,0,0,0,0,0,0,0,0
680,680,15/12/2015 11:27,15/12/2015 11:48,21,1,7,8,7.5,8,8,1,0,2,0,0,0.166666667,0,OTHER,GIVATAIM,OTHER,0.333333333,0.333333333,0.333333333,0.333333333,0.75,1,33,1,1,0,0.8,TRUST,SATISFACTION,EVALUATION_01,EVALUATION_02,0,1,0,0,0,0,0,0,0,0,0,0,0,0
681,681,15/12/2015 11:42,15/12/2015 11:48,6,1,5,5,5,6,5,2,1,3,1,0.5,0.5,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.333333333,0.333333333,0.333333333,0.75,1,28,0.857142857,0.25,0,0.8,SATISFACTION,EVALUATION_02,EVALUATION_01,TRUST,1,0,0,0,0,0,0,0,0,0,0,0,0,0
682,682,15/12/2015 11:59,15/12/2015 12:08,9,1,4,4,4,4,3,3,1,1,1,0.5,0.333333333,0,SHFELA,RAMAT GAN,RGN,0.166666667,0.166666667,0.333333333,0.222222222,0.5,1,42,0.428571429,0.75,1,0.5,EVALUATION_02,TRUST,SATISFACTION,EVALUATION_01,1,1,0,0,0,0,0,0,0,0,0,1,0,0
683,683,15/12/2015 12:05,15/12/2015 12:09,4,2,7,6,6.5,7,7,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.166666667,0.166666667,0.166666667,0.75,1,26,0.857142857,0.25,0,0.6,SATISFACTION,EVALUATION_01,TRUST,EVALUATION_02,1,1,0,0,1,0,0,0,0,0,0,1,0,0
684,684,15/12/2015 12:09,15/12/2015 12:12,3,1,5,6,5.5,5,5,2,3,2,1,1,0.5,1,SHFELA,NES TZIONA,NTZ,0.666666667,0.666666667,0.5,0.611111111,0,1,31,0.428571429,0.75,0,0.8,TRUST,SATISFACTION,EVALUATION_02,EVALUATION_01,1,1,0,1,0,0,0,0,0,0,0,1,0,0
685,685,15/12/2015 12:05,15/12/2015 12:13,8,0,4,4,4,4,3,3,1,3,1,0.5,0.666666667,0,SHARON,HOD HASHARON,HDS,0.166666667,0.333333333,0.166666667,0.222222222,0.75,1,51,0.428571429,0.25,1,0.3,EVALUATION_01,TRUST,EVALUATION_02,SATISFACTION,1,1,0,0,0,0,0,0,0,0,0,1,0,0
686,686,15/12/2015 11:21,15/12/2015 12:14,53,1,6,5,5.5,6,8,3,2,3,1,1,0.833333333,0,OTHER,NATANIA,OTHER,0.333333333,0.333333333,0.666666667,0.444444444,0,1,34,0.428571429,0,0,0.4,SATISFACTION,EVALUATION_01,EVALUATION_02,TRUST,1,0,0,0,0,0,0,0,0,0,1,1,0,0
687,687,15/12/2015 12:14,15/12/2015 12:18,4,2,4,4,4,4,3,3,1,3,1,0.5,0.666666667,0,SHARON,HOD HASHARON,HDS,0.166666667,0.333333333,0.166666667,0.222222222,0.75,1,51,0.428571429,0.25,1,0.3,EVALUATION_02,EVALUATION_01,SATISFACTION,TRUST,1,1,0,0,1,0,0,0,0,0,0,1,0,0
688,688,15/12/2015 12:25,15/12/2015 12:30,5,1,3,5,4,7,6,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.666666667,0.666666667,0.666666667,0.666666667,0.5,0,28,0.714285714,0,0,0.8,EVALUATION_02,TRUST,EVALUATION_01,SATISFACTION,1,1,0,0,0,0,0,0,0,0,0,1,0,0
689,689,15/12/2015 12:28,15/12/2015 12:31,3,2,7,5,6,4,7,1,1,1,0,0,0.166666667,0,SHFELA,MODIIN,MDN,0,0.166666667,0.166666667,0.111111111,0.75,0,40,0.285714286,1,1,0.7,SATISFACTION,TRUST,EVALUATION_02,EVALUATION_01,1,0,0,0,1,0,0,0,0,0,0,1,0,0
690,690,15/12/2015 12:29,15/12/2015 12:36,7,0,1,1,1,1,1,1,5,1,0,0,0.5,1,SHFELA,RISHON LEZION,RLZ,0.5,0.5,0.5,0.5,0,1,31,0.571428571,0.5,0,0.5,EVALUATION_02,EVALUATION_01,TRUST,SATISFACTION,0,1,1,0,0,0,0,0,0,0,0,1,0,0
691,691,15/12/2015 12:32,15/12/2015 12:39,7,2,7,8,7.5,5,6,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.5,0.5,0.5,0.5,0.5,1,46,0.428571429,0.25,1,0.5,EVALUATION_01,TRUST,SATISFACTION,EVALUATION_02,1,0,0,0,0,0,0,0,0,1,0,1,0,0
692,692,15/12/2015 12:32,15/12/2015 12:39,7,0,3,1,2,1,1,2,1,3,1,0.5,0.5,0,SHFELA,RISHON LEZION,RLZ,0,0,0,0,0,0,39,0.857142857,0.75,1,0.6,TRUST,EVALUATION_01,SATISFACTION,EVALUATION_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0
693,693,15/12/2015 12:32,15/12/2015 12:39,7,1,7,7,7,7,5,3,1,3,1,0.5,0.666666667,0,SHFELA,MODIIN,MDN,0.333333333,0.5,0.333333333,0.388888889,0,1,56,0.857142857,0,1,0.6,EVALUATION_02,EVALUATION_01,SATISFACTION,TRUST,0,0,0,0,0,0,0,0,0,0,0,1,0,0
694,694,15/12/2015 12:40,15/12/2015 12:44,4,2,7,8,7.5,8,8,1,0,2,0,0,0.166666667,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.333333333,0.333333333,0.277777778,0,1,28,0.857142857,0.25,0,0.4,TRUST,EVALUATION_01,EVALUATION_02,SATISFACTION,0,0,0,0,1,0,0,0,0,0,0,0,0,0
695,695,15/12/2015 12:40,15/12/2015 12:46,6,1,3,2,2.5,3,3,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.166666667,0.333333333,0.277777778,0.75,0,28,0.857142857,0.75,1,0.8,EVALUATION_01,TRUST,EVALUATION_02,SATISFACTION,1,1,0,1,0,0,0,0,0,0,0,0,0,0
696,696,15/12/2015 12:40,15/12/2015 12:47,7,0,4,6,5,5,6,1,0,3,0,0,0.333333333,0,SHFELA,MODIIN,MDN,0.666666667,0.666666667,0.666666667,0.666666667,0,0,43,0.857142857,1,1,0.4,EVALUATION_01,TRUST,SATISFACTION,EVALUATION_02,1,1,1,0,0,0,0,0,0,0,0,0,0,0
697,697,15/12/2015 12:43,15/12/2015 12:49,6,0,7,8,7.5,8,8,2,1,1,1,0.5,0.166666667,0,SHFELA,MODIIN,MDN,0.333333333,0.333333333,0.333333333,0.333333333,0,0,50,0.428571429,0.5,1,0,EVALUATION_02,TRUST,SATISFACTION,EVALUATION_01,0,1,0,0,0,0,0,0,0,0,0,1,0,0
698,698,15/12/2015 12:44,15/12/2015 12:51,7,2,5,8,6.5,8,6,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.166666667,0.333333333,0.277777778,0,1,31,0.857142857,0.25,0,0.4,EVALUATION_02,SATISFACTION,EVALUATION_01,TRUST,0,1,0,0,1,0,0,0,0,0,0,1,0,0
699,699,15/12/2015 12:46,15/12/2015 12:52,6,2,3,3,3,1,2,2,2,3,1,1,0.666666667,0,SHFELA,RISHON LEZION,RLZ,0.5,0.5,0.5,0.5,0.75,1,27,0.857142857,0.75,0,0.4,EVALUATION_01,TRUST,EVALUATION_02,SATISFACTION,0,1,0,0,1,0,0,0,1,0,0,1,0,0
700,700,15/12/2015 12:50,15/12/2015 12:53,3,0,5,6,5.5,5,5,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.5,0.333333333,0.388888889,0,0,34,0.428571429,0,0,0.5,TRUST,SATISFACTION,EVALUATION_02,EVALUATION_01,0,0,0,0,0,0,0,0,0,0,0,1,0,0
701,701,15/12/2015 12:46,15/12/2015 12:56,10,1,9,9,9,9,8,2,1,2,1,0.5,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.166666667,0.166666667,0.166666667,1,0,63,0.571428571,0,1,0,TRUST,SATISFACTION,EVALUATION_02,EVALUATION_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0
702,702,15/12/2015 12:52,15/12/2015 12:57,5,0,7,6,6.5,7,3,1,0,3,0,0,0.333333333,0,SHFELA,MODIIN,MDN,0.166666667,0.333333333,0.166666667,0.222222222,0.75,0,41,0.857142857,0.5,1,0.2,EVALUATION_02,EVALUATION_01,SATISFACTION,TRUST,1,1,0,0,0,0,0,0,0,0,0,0,0,0
703,703,15/12/2015 12:54,15/12/2015 12:57,3,1,1,1,1,1,1,3,4,3,1,1,1,1,SHARON,KFAR SABA,KFS,0,0,0,0,1,0,31,0.857142857,0,0,0,EVALUATION_02,SATISFACTION,EVALUATION_01,TRUST,1,1,0,0,0,0,0,0,0,0,0,1,0,0
704,704,15/12/2015 12:48,15/12/2015 12:58,10,2,4,4,4,5,NA,1,0,2,0,0,0.166666667,0,SHFELA,RAMAT GAN,RGN,0.666666667,0.666666667,0.333333333,0.555555556,1,0,31,0.714285714,0.25,1,0.2,TRUST,EVALUATION_02,EVALUATION_01,SATISFACTION,0,1,0,0,1,0,0,0,0,0,0,0,1,0
705,705,15/12/2015 12:51,15/12/2015 12:58,7,1,4,6,5,5,4,3,1,1,1,0.5,0.333333333,0,SHFELA,MODIIN,MDN,0.333333333,0.333333333,0.5,0.388888889,1,0,61,1,0.75,1,0.5,EVALUATION_02,SATISFACTION,TRUST,EVALUATION_01,1,0,0,0,0,0,0,0,0,0,0,1,0,0
706,706,15/12/2015 12:53,15/12/2015 12:59,6,2,7,6,6.5,6,5,2,1,2,1,0.5,0.333333333,0,SHARON,RAANANA,RNA,0.5,0.666666667,0.666666667,0.611111111,0,0,44,0.857142857,0.5,1,0.8,SATISFACTION,TRUST,EVALUATION_01,EVALUATION_02,1,0,0,0,1,0,0,0,0,0,0,1,0,0
707,707,15/12/2015 12:57,15/12/2015 13:01,4,0,4,5,4.5,5,4,3,1,3,1,0.5,0.666666667,0,SHARON,HOD HASHARON,HDS,0.666666667,0.666666667,0.666666667,0.666666667,0.75,0,31,0.857142857,0.25,1,0.5,TRUST,EVALUATION_02,EVALUATION_01,SATISFACTION,1,1,0,0,0,0,0,0,0,0,0,0,0,0
708,708,15/12/2015 12:53,15/12/2015 13:01,8,1,5,8,6.5,8,5,2,1,2,1,0.5,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0.5,0.5,0.333333333,0.444444444,0,1,31,0.857142857,0.5,0,0.5,EVALUATION_02,SATISFACTION,EVALUATION_01,TRUST,1,0,0,0,0,0,0,0,0,0,0,0,0,0
709,709,15/12/2015 12:56,15/12/2015 13:01,5,0,7,6,6.5,6,6,2,1,2,1,0.5,0.333333333,0,SHARON,HERZELIA,HZL,0.166666667,0.166666667,0,0.111111111,0.75,0,43,0.857142857,1,1,0.8,EVALUATION_01,EVALUATION_02,TRUST,SATISFACTION,1,0,1,0,0,0,0,0,0,0,0,0,0,0
710,710,15/12/2015 12:58,15/12/2015 13:01,3,1,4,4,4,3,4,3,1,3,1,0.5,0.666666667,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.166666667,0.333333333,0.277777778,0.75,0,29,1,0.75,0,0.6,TRUST,SATISFACTION,EVALUATION_01,EVALUATION_02,1,0,0,1,0,0,0,0,0,0,0,1,0,0
711,711,15/12/2015 12:55,15/12/2015 13:01,6,2,7,8,7.5,8,6,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.666666667,0.666666667,0.5,0.611111111,1,0,45,0.571428571,1,1,0.6,SATISFACTION,EVALUATION_02,EVALUATION_01,TRUST,1,1,0,0,1,0,0,0,0,0,0,0,0,0
712,712,15/12/2015 12:56,15/12/2015 13:01,5,1,1,7,4,2,5,3,5,3,1,1,1,1,SHARON,RAANANA,RNA,0.833333333,0.833333333,0.833333333,0.833333333,1,0,25,0.714285714,0,1,0.9,EVALUATION_02,TRUST,SATISFACTION,EVALUATION_01,1,1,0,0,0,0,0,0,0,0,0,1,0,0
713,713,15/12/2015 12:54,15/12/2015 13:01,7,0,1,2,1.5,2,2,3,3,3,1,1,0.833333333,1,SHARON,KFAR SABA,KFS,0,0.166666667,0.166666667,0.111111111,0,NA,29,1,0.5,0,0.4,EVALUATION_02,TRUST,SATISFACTION,EVALUATION_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,714,15/12/2015 12:56,15/12/2015 13:01,5,2,2,2,2,2,1,3,1,3,1,0.5,0.666666667,0,SHARON,RAANANA,RNA,0,0,0,0,1,NA,48,0.428571429,0,1,1,EVALUATION_01,SATISFACTION,EVALUATION_02,TRUST,1,1,0,0,1,0,0,0,0,0,0,1,0,0
715,715,15/12/2015 13:00,15/12/2015 13:03,3,1,5,7,6,5,5,2,3,1,1,1,0.333333333,1,SHARON,HERZELIA,HZL,0.5,0.5,0.5,0.5,0,0,25,0.857142857,0.5,0,0.5,EVALUATION_01,EVALUATION_02,SATISFACTION,TRUST,0,1,0,1,0,0,0,0,0,0,0,1,0,0
716,716,15/12/2015 12:55,15/12/2015 13:03,8,0,5,8,6.5,8,6,3,1,3,1,0.5,0.666666667,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.166666667,0.166666667,0.166666667,0,0,33,0.857142857,0.25,0,0.6,EVALUATION_02,TRUST,SATISFACTION,EVALUATION_01,0,1,0,0,0,0,0,0,0,0,0,0,0,0
717,717,15/12/2015 12:59,15/12/2015 13:03,4,2,4,5,4.5,5,4,2,1,3,1,0.5,0.5,0,SHARON,KFAR SABA,KFS,0.333333333,0.333333333,0.333333333,0.333333333,0,0,37,0.857142857,0.5,1,0.4,EVALUATION_01,TRUST,SATISFACTION,EVALUATION_02,1,1,0,0,1,0,0,0,0,0,0,1,0,0
718,718,15/12/2015 12:59,15/12/2015 13:03,4,0,5,5,5,5,4,1,0,1,0,0,0,0,SHARON,HOD HASHARON,HDS,0.166666667,0.166666667,0.166666667,0.166666667,0.75,0,31,0.857142857,0,0,0.8,EVALUATION_02,TRUST,EVALUATION_01,SATISFACTION,0,1,1,0,0,0,0,0,0,0,0,1,0,0
719,719,15/12/2015 12:57,15/12/2015 13:04,7,2,4,4,4,5,4,2,1,1,1,0.5,0.166666667,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.333333333,0.333333333,0.333333333,0.75,1,42,0.857142857,0.5,0,0.5,TRUST,SATISFACTION,EVALUATION_02,EVALUATION_01,1,0,0,0,1,0,0,0,0,0,0,1,0,0
720,720,15/12/2015 12:56,15/12/2015 13:05,9,0,4,8,6,2,1,3,5,3,1,1,1,1,SHARON,HERZELIA,HZL,0.5,0.5,0,0.333333333,1,1,62,0.857142857,0,1,0.3,EVALUATION_02,EVALUATION_01,TRUST,SATISFACTION,1,1,1,0,0,0,0,0,0,0,0,0,0,0
721,721,15/12/2015 12:56,15/12/2015 13:06,10,1,3,4,3.5,5,4,3,2,3,1,1,0.833333333,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.333333333,0.166666667,0.222222222,0,0,26,0.714285714,0.5,0,0.7,TRUST,EVALUATION_02,EVALUATION_01,SATISFACTION,1,1,0,0,0,0,0,0,0,0,0,0,0,0
722,722,15/12/2015 09:18,15/12/2015 13:06,228,0,1,7,4,3,4,2,1,2,1,0.5,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0.5,0.5,0.5,0.5,0.75,1,25,0.571428571,0.5,0,0.7,TRUST,SATISFACTION,EVALUATION_01,EVALUATION_02,1,1,0,0,0,0,0,0,0,0,1,1,0,0
723,723,15/12/2015 13:03,15/12/2015 13:07,4,0,5,7,6,7,7,2,1,1,1,0.5,0.166666667,0,SHFELA,MODIIN,MDN,0.5,0.5,0.5,0.5,0.5,1,33,0.428571429,0.25,1,0.6,SATISFACTION,TRUST,EVALUATION_01,EVALUATION_02,1,0,0,0,0,0,0,0,0,0,0,1,0,0
724,724,15/12/2015 13:02,15/12/2015 13:07,5,1,4,4,4,4,4,3,4,3,1,1,1,1,SHARON,KFAR SABA,KFS,0.333333333,0.333333333,0.333333333,0.333333333,0,1,42,0.428571429,0,0,0.4,EVALUATION_01,EVALUATION_02,TRUST,SATISFACTION,1,0,0,0,0,0,0,0,0,0,0,1,0,0
725,725,15/12/2015 12:59,15/12/2015 13:08,9,2,5,6,5.5,5,7,2,2,2,1,1,0.5,0,SHARON,RAANANA,RNA,0.666666667,0.666666667,0.666666667,0.666666667,0.75,0,42,0.571428571,0.25,0,0.4,EVALUATION_02,EVALUATION_01,TRUST,SATISFACTION,1,0,0,0,1,0,0,0,0,0,0,1,0,0
726,726,15/12/2015 13:03,15/12/2015 13:09,6,0,8,8,8,8,8,2,2,1,1,1,0.333333333,0,SHARON,KFAR SABA,KFS,0.5,0.5,0.333333333,0.444444444,0,0,45,0.857142857,0.5,0,0.9,EVALUATION_02,TRUST,EVALUATION_01,SATISFACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0
727,727,15/12/2015 13:02,15/12/2015 13:09,7,2,1,3,2,4,2,3,5,3,1,1,1,1,SHARON,RAMAT HASHARON,RSR,0.5,0.333333333,0.166666667,0.333333333,0,1,18,0.428571429,1,0,0.4,SATISFACTION,EVALUATION_02,EVALUATION_01,TRUST,0,1,0,0,1,0,0,0,0,0,0,1,0,0
728,728,15/12/2015 13:04,15/12/2015 13:10,6,1,5,4,4.5,4,4,3,3,3,1,1,0.833333333,1,SHARON,HERZELIA,HZL,0.5,0.5,0.5,0.5,0.75,0,44,0.285714286,0.25,0,0.2,EVALUATION_01,SATISFACTION,TRUST,EVALUATION_02,1,1,0,1,0,0,0,0,0,0,0,1,0,0
729,729,15/12/2015 13:06,15/12/2015 13:12,6,2,9,5,7,6,7,1,0,3,0,0,0.333333333,0,SHFELA,MODIIN,MDN,0.333333333,0.166666667,0.166666667,0.222222222,0.75,0,40,1,0.5,1,0.7,EVALUATION_01,TRUST,SATISFACTION,EVALUATION_02,1,1,0,0,1,0,0,0,0,0,0,1,0,0
730,730,15/12/2015 13:07,15/12/2015 13:12,5,1,3,3,3,4,4,3,4,2,1,1,0.833333333,1,SHARON,KFAR SABA,KFS,0.333333333,0.333333333,0.333333333,0.333333333,1,0,38,1,1,1,0.6,TRUST,EVALUATION_02,EVALUATION_01,SATISFACTION,1,1,0,0,0,0,0,0,0,0,0,1,0,0
731,731,15/12/2015 13:10,15/12/2015 13:12,2,2,5,4,4.5,5,5,2,4,2,1,1,0.666666667,1,SHARON,HOD HASHARON,HDS,0.333333333,0.5,0.5,0.444444444,0,0,27,0.142857143,0.5,0,0.5,TRUST,EVALUATION_02,EVALUATION_01,SATISFACTION,1,0,0,0,1,0,0,0,0,0,1,1,0,0
732,732,15/12/2015 13:07,15/12/2015 13:13,6,1,4,5,4.5,5,5,1,0,1,0,0,0,0,SHARON,HOD HASHARON,HDS,0,0,0,0,1,0,56,1,0.75,1,0,SATISFACTION,TRUST,EVALUATION_02,EVALUATION_01,1,1,0,0,0,0,0,0,0,0,0,1,0,0
733,733,15/12/2015 13:07,15/12/2015 13:13,6,2,5,3,4,3,3,2,1,1,1,0.5,0.166666667,0,SHARON,RAANANA,RNA,0.166666667,0.166666667,0.166666667,0.166666667,1,0,30,1,0.25,0,0.3,SATISFACTION,EVALUATION_02,TRUST,EVALUATION_01,0,1,0,0,1,0,0,0,0,0,0,0,0,0
734,734,15/12/2015 13:03,15/12/2015 13:16,13,0,5,6,5.5,6,6,2,1,2,1,0.5,0.333333333,0,SHARON,HERZELIA,HZL,0.666666667,0.666666667,0.666666667,0.666666667,0,1,46,0.571428571,0.75,1,0.7,EVALUATION_01,TRUST,SATISFACTION,EVALUATION_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,735,15/12/2015 13:13,15/12/2015 13:17,4,0,1,1,1,1,1,3,5,3,1,1,1,1,SHARON,KFAR SABA,KFS,0.166666667,0.166666667,0,0.111111111,0.75,0,38,1,1,1,0.9,EVALUATION_02,SATISFACTION,TRUST,EVALUATION_01,1,0,1,0,0,0,0,0,0,0,0,0,0,0
736,736,15/12/2015 13:13,15/12/2015 13:17,4,0,8,10,9,8,9,2,4,1,1,1,0.5,1,SHFELA,NES TZIONA,NTZ,0,0,0,0,1,0,36,1,0.75,1,0.2,SATISFACTION,TRUST,EVALUATION_01,EVALUATION_02,1,1,1,0,0,0,0,0,0,0,0,1,0,0
737,737,15/12/2015 13:14,15/12/2015 13:18,4,2,5,3,4,4,5,2,4,2,1,1,0.666666667,1,SHARON,KFAR SABA,KFS,0.333333333,0.333333333,0.333333333,0.333333333,0,0,32,0.857142857,1,1,0.7,SATISFACTION,EVALUATION_02,TRUST,EVALUATION_01,0,1,0,0,1,0,0,0,0,0,0,1,0,0
738,738,15/12/2015 13:14,15/12/2015 13:18,4,1,1,1,1,1,1,3,1,3,1,0.5,0.666666667,0,SHARON,HERZELIA,HZL,0,0,0,0,0.5,0,35,0.428571429,0.5,1,0.5,TRUST,EVALUATION_01,SATISFACTION,EVALUATION_02,0,1,0,0,0,0,0,0,0,0,0,0,0,0
